short_delta,wing,max_risk_percent,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate_pct,profit_factor,trades,return_pct,avg_width,avg_credit,avg_contracts,avg_days,friction_pct_of_credit,total_friction_dollars
0.16,w30,15,-0.347054224332044,-0.7711563743371675,-0.3854775803756236,-8.419732209386629,0.0412191523080906,63.1578947368421,0.9047449490149228,95,-2.9078375086821326,30.0,1.529640082229062,1.0,7.052631578947368,0.0176760556992577,228.66669273959
0.16,w30,20,0.0041612999156281,-0.3343186118081768,-0.3066934754963809,-17.872107598495298,0.0002328376713655,72.44655581947742,1.0261094096684282,421,0.0353270136217725,30.0,1.182197675899905,1.0,6.695961995249406,0.0361077732418971,1040.7999452801605
0.16,w30,30,-0.4347856037893005,-0.3323063430369316,-0.2924615642065864,-23.2345266095231,0.0187129099334046,72.47058823529412,0.9876535024460212,425,-3.630987032369904,30.0,1.1891567539273211,1.04,6.701176470588235,0.0358909504443383,1090.2065722159646
0.16,d10,5,0.0728027573141609,-0.7675996841383605,-0.6522615189362063,-4.870616660911939,0.0149473387832845,68.06451612903226,1.0821440498258494,310,0.6196438003127149,7.870967741935484,0.6846658854465135,1.4258064516129032,6.932258064516129,0.037496419304104,1019.1103229155348
0.16,d10,10,0.8290564643235632,-0.2134932515803753,-0.1917500643381338,-8.457283510950576,0.0980286948226451,71.0455764075067,1.1458906727871512,373,7.259505418912922,9.798927613941018,0.7680176623340209,2.418230563002681,6.946380697050938,0.0354055327780036,2100.267916010521
0.16,d10,15,1.1910125456988885,-0.0696011770113275,-0.063291955924036,-12.940579294689394,0.0920370347089222,70.30878859857482,1.1421073545079838,421,10.572031814465682,10.09501187648456,0.7503718118843509,3.2755344418052257,6.978622327790974,0.0362917407233787,3216.512999608181
0.16,d10,20,0.7695785283846179,-0.0677074059162923,-0.062007840403407,-19.168895046931198,0.0401472555669202,68.22222222222221,1.0983995781980698,450,6.723638171463263,10.466666666666669,0.7415408559623677,3.953333333333333,6.971111111111111,0.0381989329813349,4159.153445555077
0.16,d10,30,0.9874895785859428,0.0175205209153226,0.0160527693046396,-27.88424286904963,0.035413892470504,70.17543859649122,1.091783244263599,456,8.69851082183277,10.614035087719298,0.7423875712251643,5.892543859649122,7.024122807017544,0.0417722283852243,6279.725475812644
0.16,d08,5,-0.0747353032157893,-1.1202939687108402,-0.7503699628559143,-5.496089213009822,0.0135979057688661,67.32673267326733,1.0426659755471188,202,-0.6325882175367223,8.415841584158416,0.6867797580767228,1.316831683168317,6.856435643564357,0.0370915246926245,611.7999999999985
0.16,d08,10,0.5953848833401443,-0.3156312055784151,-0.2611225293150597,-10.13804044388366,0.0587278070782745,71.29909365558912,1.1286412123831713,331,5.167800239031113,11.691842900302117,0.8989689083413586,1.8006042296072509,6.897280966767371,0.0315165388083431,1376.05052217321
0.16,d08,15,-0.2452414812074033,-0.3093452051628962,-0.2608831934686849,-17.123010686578915,0.0143223341792121,70.58823529411765,1.0302607752670427,408,-2.062620616227032,12.855392156862743,0.9147270508741352,2.112745098039216,6.862745098039215,0.0308976235570875,1994.0868877535024
0.16,d08,20,0.00960950448885,-0.1814026363109467,-0.1556746401052616,-21.85360853273455,0.0004397216356491,70.50691244239631,1.0487147364937095,434,0.0815957417083154,13.755760368663594,0.9342521652844912,2.684331797235023,6.9308755760368665,0.0306762926284525,2703.8572371387377
0.16,d08,30,0.7226619287814762,-0.0231274600039529,-0.0197049583238364,-31.68764906602202,0.0228057918489248,70.6546275395034,1.0776510441862504,443,6.302610144257415,14.954853273137696,0.89961556665663,3.880361173814898,7.049661399548532,0.0342091404974158,3997.079982279388
0.2,w5,5,-0.0248668299771992,-0.5385159032949249,-0.5727477882805502,-10.7292186564394,0.0023176738934549,66.59142212189616,1.0716752344952265,443,-0.2108756132336566,5.0,0.5820499430552395,1.918735891647856,6.936794582392777,0.0539846380473921,2221.360572727869
0.2,w5,10,-0.3297191536007271,-0.2805805108666005,-0.2914523401633134,-21.359044132483252,0.0154369807729028,66.21315192743764,1.053113670784436,441,-2.764383475693467,5.0,0.5865060500115893,3.614512471655329,6.950113378684807,0.0532165146216394,4160.867264278166
0.2,w5,15,-1.668037691126123,-0.2620922250134823,-0.2656261251556981,-35.794089253528874,0.0466009256252182,66.88741721854305,1.0050784702440425,453,-13.305415621869251,5.0,0.5872744561162898,4.874172185430464,6.964679911699779,0.0530306475008811,5770.221801658287
0.2,w5,20,-2.1376131114520525,-0.1901598141231002,-0.1954072248443321,-45.5624173945788,0.0469161478623913,65.72668112798264,1.0045336999749153,461,-16.757320453387784,5.0,0.5898428025452589,6.056399132321041,6.96529284164859,0.0524869668860512,7276.269841755124
0.2,w5,30,-4.857896304529074,-0.1666229130140471,-0.1683783501138407,-62.94323228340031,0.0771790092166941,65.0,0.9638815682292732,480,-34.4721616559037,5.0,0.5900793297135942,7.25625,6.960416666666666,0.0522678695603038,9017.958952117377
0.2,w10,5,0.919922287129782,-0.3356763324923802,-0.3530212925312103,-8.134234866271566,0.1130926635698976,68.75,1.1741219677943562,432,8.082745723618356,10.0,0.9952278213691466,1.0,6.875,0.0293969347828544,1126.1267452569923
0.2,w10,10,1.3315067698949523,-0.0779056061274357,-0.0803507490400919,-15.67331002391344,0.0849537696800111,69.04231625835189,1.138243294821273,449,11.881908906280696,10.0,0.9782445031461916,1.8151447661469933,6.864142538975501,0.0358310621357092,2100.121875483526
0.2,w10,15,1.3281230296908308,-0.0264972874901992,-0.0270869317287422,-22.487246340294767,0.0590611678100833,69.16299559471366,1.108673864366194,454,11.850200944532244,10.0,0.9869195582290315,2.502202643171806,6.850220264317181,0.0353206756390751,2950.889131991811
0.2,w10,20,1.4141004464538032,0.018661314626603,0.0190414121529181,-32.682165738482794,0.0432682600586875,69.07894736842105,1.0931833479105424,456,12.658331321898675,10.0,0.98501133795457,3.3530701754385963,6.87719298245614,0.0353570802978476,3982.719418419575
0.2,w10,30,1.0801635001558283,0.0563675510847311,0.0573169373770265,-46.10065601076617,0.0234305451077219,67.94871794871796,1.0666814290796618,468,9.548114455053565,10.0,0.9924386640101538,4.660256410256411,6.886752136752137,0.0349072186892192,5668.200235167498
0.2,w15,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w15,10,1.254266838352236,-0.1596317581760276,-0.1652102123798524,-11.26944968580925,0.1112979669212807,70.11494252873564,1.1682582427889496,435,11.160089867279805,15.0,1.2521064252689986,1.0,6.862068965517241,0.0304321712850308,1137.3178517176634
0.2,w15,15,2.0351055482220826,0.0416488624078256,0.0415445531772194,-20.170949201593743,0.1008928993813184,70.92511013215858,1.1561428249564016,454,18.64995871166535,15.0,1.2541444606058931,1.6497797356828194,6.850220264317181,0.029928897686987,1934.132486900656
0.2,w15,20,3.2157391068583285,0.1665669319619956,0.1710292449916745,-24.65990252834633,0.1304035611317549,70.27027027027027,1.1852758967784436,444,30.82078049869206,15.0,1.2577915477894004,2.3265765765765765,6.873873873873874,0.0301471041002675,2693.357470563541
0.2,w15,30,4.3639479019371485,0.2207299058970157,0.2269772111539464,-36.20621122401428,0.1205303663213094,70.35398230088495,1.166465404556414,452,43.70054160254551,15.0,1.2654861091502263,3.599557522123894,6.856194690265487,0.0298573257363533,4244.817435682367
0.2,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w20,10,-1.3006854527817469,-1.1133732724223149,-0.6097252140894731,-12.7835996280813,0.1017464165511391,61.206896551724135,0.7105684631550274,116,-10.51755345383068,20.0,1.443260500307958,1.0,7.017241379310345,0.0180778359110114,282.4549659270052
0.2,w20,15,1.4386619886892271,-0.0865721982021266,-0.0882668442508425,-13.300271510469493,0.1081678661639925,70.42889390519187,1.1574413723846384,443,12.890137327015344,20.0,1.426899595710964,1.0,6.758465011286682,0.0275364760232075,1160.1466724301065
0.2,w20,20,2.0996182637794014,0.053247867561935,0.0513442692783242,-18.57064420159029,0.1130611432208475,70.66666666666667,1.1484161072146728,450,19.288224837373814,20.0,1.4318759322879462,1.431111111111111,6.766666666666667,0.0273051738916431,1671.4533971880942
0.2,w20,30,1.6954725856451305,0.0495556808979495,0.0484874024257046,-31.930955542695045,0.0530980848154733,70.57522123893806,1.0856029921912187,452,15.3391738218944,20.0,1.4378396728368623,2.2765486725663715,6.776548672566372,0.0272277418490074,2682.573111870081
0.2,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w30,15,-0.1803862548772294,-0.5606050691383041,-0.2581374618216842,-11.113307486569663,0.0162315543860569,69.23076923076923,0.9663480037405712,91,-1.5208350497571337,30.0,1.9979206841239268,1.0,7.021978021978022,0.0137348528561368,225.5744280988158
0.2,w30,20,0.9726985146105038,-0.1206921894430962,-0.1194259751077767,-19.25308652413502,0.0505216923733844,70.9090909090909,1.0903157788721367,440,8.563450576713077,30.0,1.6257970279589171,1.0,6.693181818181818,0.0285558689436738,1148.9766198633638
0.2,w30,30,0.9075333769233084,-0.0684523157103185,-0.0637145864495916,-25.12628757019008,0.036118880450927,71.26948775055679,1.0693541538190157,449,7.970175583191977,30.0,1.6438906310813657,1.1447661469933186,6.706013363028953,0.028184107365674,1337.9262100467836
0.2,d10,5,0.1197616675936874,-0.8570904923063359,-0.5911846535194113,-4.7875855995614165,0.02501504466148,67.0,1.085059449765105,200,1.0211184017582855,8.4,0.9078955116286984,1.32,6.89,0.0281912779392334,607.2512268014557
0.2,d10,10,1.0865039981667213,-0.1487631909207025,-0.135157883237263,-11.792095185012728,0.0921383334445623,70.65527065527066,1.1397344192380738,351,9.606455551036651,12.606837606837606,1.254886413309797,1.811965811965812,6.954415954415954,0.022357117582632,1482.6990505714923
0.2,d10,15,2.21299688642338,0.0640587679971499,0.0584827249010149,-18.910361827302637,0.1170256236571989,68.83720930232559,1.177224769022544,430,20.417295456648866,13.604651162790695,1.27488132444642,2.281395348837209,6.895348837209302,0.0228132494466318,2307.471467470069
0.2,d10,20,2.9014819107247902,0.1337420096685815,0.1222540997294468,-25.03512358338861,0.1158964484860778,67.89587852494577,1.1729444115612215,461,27.478214392145368,13.926247288503252,1.26696910478537,2.9154013015184383,6.885032537960955,0.0226772293036906,3164.264353212592
0.2,d10,30,1.994048707053997,0.0881142391592235,0.081974887702707,-35.102890766367736,0.0568058260593314,67.94055201698514,1.0945286726109555,471,18.24532734171822,14.660297239915074,1.2606881654936264,4.067940552016985,6.993630573248407,0.0247875586860443,4523.631336953295
0.2,d08,5,0.025194751973423,-1.1415798936351351,-0.6296905719305662,-4.724692642236458,0.0053325695195903,69.76744186046511,1.06032557400653,129,0.214057294809736,8.953488372093023,0.878170843479137,1.2093023255813953,6.7984496124031,0.028399362323063,358.7999999999987
0.2,d08,10,0.3817725463193255,-0.3434457072013244,-0.2658635102146971,-10.123264818251524,0.0377123934988855,69.03914590747331,1.0819816309207146,281,3.287225375413073,14.252669039145909,1.3347900650294855,1.519572953736655,6.822064056939502,0.0205004352086025,987.2957033655848
0.2,d08,15,1.5224682676988175,-0.0357519142831785,-0.030792855132373,-15.602017887279858,0.0975814973869545,69.37669376693766,1.1480107281730036,369,13.684251584173946,16.449864498644985,1.4653088418277538,1.8211382113821135,6.845528455284553,0.0194093848186653,1563.6171206871009
0.2,d08,20,1.3007119007389043,-0.0241907039772839,-0.0214041253726031,-19.7402221591586,0.0658914519933825,70.85308056872039,1.0990907227788091,422,11.593631990579617,17.417061611374407,1.4714764072866602,2.1635071090047395,6.87914691943128,0.0199066062683903,2134.5144698489257
0.2,d08,30,2.4039615908755696,0.1015834835199853,0.0897914749605597,-28.65444603222397,0.0838948897554028,69.52595936794582,1.1137651772803012,443,22.340323576819596,19.68397291196388,1.4406275311723968,3.2257336343115126,6.993227990970655,0.0277553439644877,3362.038626410246
0.24,w5,5,0.1732504430564718,-0.4078994143931844,-0.4393497066601007,-12.926050105828452,0.0134032006404146,65.06849315068493,1.079986444790952,438,1.480141031474359,5.0,0.7579403644103571,1.95662100456621,6.981735159817352,0.0383244207666178,2332.379629699905
0.24,w5,10,0.1450807017343569,-0.1710655513167259,-0.1818426295691322,-23.783368623062515,0.0061000905310643,65.625,1.069336419264422,448,1.2381689931299662,5.0,0.766053102163607,3.6294642857142856,7.004464285714286,0.0373700520570869,4411.447053656717
0.24,w5,15,0.4258947206241759,-0.0500756249507443,-0.0546960121750294,-34.05790828353718,0.0125050169575459,64.70588235294117,1.0766181338569625,459,3.6732132823190295,5.0,0.7655587134618393,5.368191721132898,7.0021786492374725,0.0373863333077335,6683.673606802764
0.24,w5,20,-0.6481703445620379,-0.0516232046966459,-0.0552435990224361,-46.20150640182028,0.0140292037000875,65.31049250535332,1.0431597114486573,467,-5.370071718506624,5.0,0.7686080399720314,6.381156316916488,7.006423982869379,0.0371363256277751,8058.4212018577455
0.24,w5,30,-1.9723814852695587,-0.0004896583074732,-0.0005279141110237,-63.222583807590674,0.031197419758614,64.12825651302605,1.0221497358144962,499,-15.556770056058047,5.0,0.7740392452747706,7.7955911823647295,7.034068136272545,0.0366402245661952,10467.026925503187
0.24,w10,5,0.9936234060080372,-0.2554601346124646,-0.2679381530660377,-9.129069343718005,0.1088416977237423,67.44186046511628,1.1511475787114058,430,8.754563527153696,10.0,1.2934737649466297,1.0,6.9511627906976745,0.0220782001804051,1158.566525923501
0.24,w10,10,1.3638492744072028,-0.0498243318588167,-0.0511110841323827,-19.79920485692264,0.0688840427816647,67.47787610619469,1.116205365552564,452,12.185380671888524,10.0,1.295408997039738,1.7898230088495577,6.95575221238938,0.0223483028941759,2155.445600441102
0.24,w10,15,2.699761886352525,0.1159627165165399,0.1195157538982772,-25.314947915810315,0.1066469461178074,67.2566371681416,1.1486250891329473,452,25.37255608001237,10.0,1.2910873304210235,2.721238938053097,6.95575221238938,0.022360852228096,3299.219034632393
0.24,w10,20,3.1826978657874427,0.1514034171316745,0.160624604991436,-31.202949282526752,0.1019999051041534,66.51884700665188,1.1375759747334315,451,30.465740785130947,10.0,1.297833478908998,3.598669623059867,6.975609756097561,0.0223054891668397,4376.811745066544
0.24,w10,30,3.4383975109393283,0.1793542428504469,0.1865187745144184,-48.31666894340256,0.0711637947344221,67.3913043478261,1.1096693517438947,460,33.23562965486719,10.0,1.295433397269136,5.056521739130435,6.973913043478261,0.0223475021157128,6247.281675435351
0.24,w15,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.24,w15,10,1.5399288305314451,-0.0685895593563448,-0.07113577772122,-12.21620913646663,0.1260561941375578,68.04597701149426,1.162774632231125,435,13.85031971217677,15.0,1.651787862979425,1.0,6.896551724137931,0.0180696431324663,1168.121070257421
0.24,w15,15,2.4285689815048306,0.0900869364948024,0.0888001063958688,-22.106537670792413,0.1098575008746622,68.29268292682927,1.1489552320309844,451,22.590081589067704,15.0,1.653652340846643,1.6363636363636365,6.917960088691796,0.0179917498582068,1950.51225062392
0.24,w15,20,3.948882687187405,0.2128273276583477,0.220867731114701,-26.31757423137516,0.1500473657818981,68.45637583892618,1.1811875754807375,447,38.92112179380518,15.0,1.665403378707382,2.319910514541387,6.912751677852349,0.0179252700875937,2785.6739220680097
0.24,w15,30,4.870569960379134,0.2386506022749171,0.2459111707097523,-38.52815933445783,0.1264158486809184,68.02575107296137,1.1469612872445003,466,49.73039300066164,15.0,1.6688834226904543,3.491416309012876,6.931330472103005,0.0177720411503071,4358.404374226556
0.24,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.24,w20,10,-1.6187972664455708,-0.7298871705313056,-0.5443698889750868,-16.89591830133689,0.0958099605818692,64.65116279069767,0.8484028093923527,215,-12.936230954845632,20.0,1.9094034054559552,1.0,7.079069767441861,0.0143446275877287,554.7372957991015
0.24,w20,15,1.71217026622148,-0.0150386264549572,-0.0152220538585848,-15.413164905028212,0.1110849249178487,68.56492027334852,1.143850517077146,439,15.500019206542984,20.0,1.9016551820453096,1.0068337129840548,6.88382687927107,0.0165669408693812,1185.2634572566951
0.24,w20,20,1.1098952331722645,-0.0389444982300909,-0.0373390589640352,-27.22757840284049,0.0407636410682955,68.83408071748879,1.07462568643613,446,9.821923479314009,20.0,1.904724320186116,1.2690582959641257,6.896860986547085,0.0164839778393161,1508.3894628973233
0.24,w20,30,2.8585899916588664,0.1349109132377065,0.1359970164589143,-39.73810618257174,0.0719357379167853,68.7089715536105,1.1068063998771864,457,27.02789320493528,20.0,1.9215518366811355,2.25601750547046,6.905908096280087,0.0163387969598406,2753.610266109871
0.24,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.24,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.24,w30,15,-1.213967176052111,-1.1402932268506007,-0.296463027655685,-14.660651869966529,0.082804447361513,58.333333333333336,0.5034783511023158,24,-9.848017970658548,30.0,2.3416210291126345,1.0,7.291666666666667,0.0120651877718767,58.142931251585686
0.24,w30,20,1.264267543950548,-0.0481689728571741,-0.047716995351954,-23.95083057323031,0.0527859583025739,69.86301369863014,1.0894202478116417,438,11.25331586628963,30.0,2.159159952269404,1.0,6.817351598173516,0.0159846994047671,1178.377519597297
0.24,w30,30,0.5297233468649631,-0.072117007283227,-0.0683857669614633,-35.25760862561598,0.0150243697038516,69.88764044943821,1.038037134480591,445,4.586547691069245,30.0,2.169153798456973,1.101123595505618,6.835955056179776,0.0158886359479466,1318.6211544443267
0.24,d10,5,-0.0408727173241696,-0.9735906648027286,-0.5753637770843432,-7.012535055410665,0.0058285223533582,69.50354609929079,1.0271590250151172,141,-0.3464010791023429,9.04255319148936,1.1283512748171534,1.1914893617021276,6.858156028368795,0.0217367066822097,386.3999999999981
0.24,d10,10,2.4263079361446227,0.1006107847251451,0.0911114432010889,-11.568947268667802,0.209725905028178,69.25373134328359,1.2570459319071257,335,22.567113870678497,15.28358208955224,1.8045426966892664,1.4955223880597015,6.946268656716418,0.015369775493567,1181.6916221045756
0.24,d10,15,3.0962932586910963,0.1648108297331025,0.1536137021316028,-16.945610651737844,0.1827194854363987,70.17994858611826,1.2036198640692717,389,29.541307739800303,17.082262210796916,1.8912649468149108,2.051413881748072,6.930591259640103,0.0149853634089461,1900.65884342496
0.24,d10,20,5.170835548232944,0.316278118291805,0.2988023720789094,-25.148450450197657,0.2056124912536033,70.30878859857482,1.2539852098929531,421,53.40856149838661,17.719714964370546,1.8875669229128635,2.636579572446556,6.971496437054632,0.0155012492296043,2661.489029934197
0.24,d10,30,4.116952257976436,0.2040353967038645,0.1959764597882397,-37.40914982346549,0.1100520134086023,68.81720430107528,1.142943457205909,465,40.83925184553701,18.21505376344086,1.850703226444488,3.255913978494624,6.918279569892473,0.0187550567148342,3639.160021347655
0.24,d08,5,-0.2103336595188021,-1.4144734542067503,-0.6411410040820258,-4.909057148657438,0.0428460401151218,68.96551724137932,0.9290223572529108,87,-1.7713364275357888,9.827586206896552,1.1147929450352976,1.0344827586206895,6.931034482758621,0.0211016957730372,206.9999999999989
0.24,d08,10,0.33477609375967,-0.3780376846741307,-0.2771426677658204,-11.551068082067111,0.0289822630583751,68.01801801801803,1.0730449017548689,222,2.8774876893335386,15.33783783783784,1.6878588306722109,1.337837837837838,6.896396396396397,0.0151308427839404,687.9087803668857
0.24,d08,15,2.4523675122687605,0.095718112685534,0.0834811443043005,-16.903323513052374,0.1450819722154105,70.17543859649122,1.2059480604063892,342,22.83205766962794,19.166666666666668,2.015361356891884,1.4736842105263157,6.906432748538012,0.0137216984021238,1188.507431914979
0.24,d08,20,2.211766691558048,0.0690566618977554,0.0621973677713881,-23.67167008448804,0.0934351773095811,69.76744186046511,1.1368053849262252,387,20.404994260868826,20.62015503875969,2.062741823527407,1.8036175710594315,6.912144702842378,0.0135949452374143,1652.596487130492
0.24,d08,30,3.8743775886423526,0.1939142752942076,0.1742625278001492,-36.31842418321534,0.106678020199811,69.94949494949495,1.153366203234332,396,38.07821512240508,22.96717171717172,2.0592879161912827,2.76010101010101,7.063131313131313,0.0170621124110032,2615.2886836474645
0.3,w5,5,1.9180321269993028,-0.0004973880807637,-0.00061185673511,-12.283327220473096,0.1561492332307523,63.42592592592593,1.2426421542413388,432,17.49936636119495,5.0,1.0383596185930175,2.0277777777777777,7.016203703703703,0.028398492902912,2554.7918717834
0.3,w5,10,4.625418644935042,0.2936984466872826,0.3650852890617111,-27.432897449191117,0.1686084619206502,63.91982182628062,1.247334031235522,449,46.7852775329758,5.0,1.0415634331824153,5.044543429844098,7.031180400890869,0.0282199300180584,6633.893170950809
0.3,w5,15,6.881341550412223,0.3686858092797088,0.4579139331056317,-39.71707450510485,0.1732590236354835,64.95726495726495,1.2458467694410993,468,75.92276757569827,5.0,1.0425106372626125,7.920940170940171,7.02991452991453,0.0281240903595098,10889.636031938437
0.3,w5,20,8.84754804266612,0.4052290593894118,0.5048144205858971,-50.81868095310496,0.1741003087197513,63.44294003868471,1.239010633576138,517,105.36205929418564,5.0,1.0520884414131568,10.249516441005802,7.0638297872340425,0.0276632609697906,15619.55441224418
0.3,w5,30,11.444891739880749,0.4327870423308583,0.5385451354667339,-66.95535624644559,0.1709331766939603,63.2952691680261,1.2154573680813268,613,150.87141339652473,5.0,1.054181867409265,13.897226753670472,7.218597063621534,0.0277602704863873,25224.99130158568
0.3,w10,5,2.613006784534644,0.1730386411762284,0.2093313811153418,-9.489625783703376,0.2753540386199406,65.72769953051643,1.3378490537306802,426,24.476438334712693,10.0,1.7717438736562594,1.0,6.995305164319249,0.0164262394168929,1213.473104707822
0.3,w10,10,5.912142758110939,0.4911653749441481,0.5926697426010886,-19.7951743314611,0.2986658596239075,65.98639455782312,1.355510618586526,441,62.83281854349944,10.0,1.7812496564915596,2.306122448979592,7.00907029478458,0.0163307717070558,2917.423803013786
0.3,w10,15,8.911657482877189,0.547411273068431,0.6603317917330365,-31.953132497128884,0.2788977726574362,64.55142231947484,1.323418292084489,457,106.3910030869432,10.0,1.7857009954175305,4.063457330415755,7.0,0.0163140970117992,5366.075119059873
