short_delta,wing,max_risk_percent,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate_pct,profit_factor,trades,return_pct,avg_width,avg_credit,avg_contracts,avg_days,friction_pct_of_credit,total_friction_dollars
0.2,w15,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w15,10,1.254266838352236,-0.15963175817602765,-0.1652102123798524,-11.26944968580925,0.11129796692128079,70.11494252873564,1.1682582427889496,435,11.160089867279803,15.0,1.2521064252689986,1.0,6.862068965517241,0.030432171285030882,1137.3178517176634
0.2,w15,15,2.0351055482220826,0.04164886240782566,0.04154455317721942,-20.170949201593743,0.10089289938131842,70.92511013215858,1.1561428249564016,454,18.64995871166535,15.0,1.2541444606058931,1.6497797356828194,6.850220264317181,0.029928897686987088,1934.1324869006557
0.2,w15,20,3.2157391068583285,0.16656693196199562,0.17102924499167454,-24.659902528346326,0.13040356113175494,70.27027027027027,1.1852758967784436,444,30.82078049869206,15.0,1.2577915477894004,2.3265765765765765,6.873873873873874,0.030147104100267573,2693.357470563541
0.2,w15,30,4.3639479019371485,0.2207299058970157,0.2269772111539464,-36.20621122401428,0.12053036632130948,70.35398230088495,1.166465404556414,452,43.700541602545506,15.0,1.2654861091502263,3.599557522123894,6.856194690265487,0.029857325736353305,4244.817435682367
0.2,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w20,10,-1.3006854527817469,-1.1133732724223147,-0.6097252140894731,-12.7835996280813,0.1017464165511391,61.206896551724135,0.7105684631550274,116,-10.51755345383068,20.0,1.443260500307958,1.0,7.017241379310345,0.01807783591101143,282.4549659270052
0.2,w20,15,1.4386619886892271,-0.08657219820212661,-0.08826684425084251,-13.300271510469491,0.10816786616399256,70.42889390519187,1.1574413723846384,443,12.890137327015344,20.0,1.426899595710964,1.0,6.758465011286682,0.02753647602320753,1160.1466724301065
0.2,w20,20,2.0996182637794014,0.053247867561935044,0.05134426927832421,-18.57064420159029,0.11306114322084752,70.66666666666667,1.1484161072146728,450,19.288224837373818,20.0,1.4318759322879462,1.431111111111111,6.766666666666667,0.027305173891643178,1671.4533971880942
0.2,w20,30,1.6954725856451303,0.04955568089794952,0.04848740242570464,-31.930955542695045,0.053098084815473345,70.57522123893806,1.0856029921912187,452,15.3391738218944,20.0,1.4378396728368625,2.2765486725663715,6.7765486725663715,0.027227741849007468,2682.5731118700814
0.2,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.2,w30,15,-0.18038625487722948,-0.5606050691383041,-0.25813746182168423,-11.113307486569663,0.01623155438605696,69.23076923076923,0.9663480037405712,91,-1.5208350497571337,30.0,1.9979206841239268,1.0,7.021978021978022,0.01373485285613687,225.5744280988158
0.2,w30,20,0.9726985146105038,-0.12069218944309629,-0.11942597510777671,-19.25308652413502,0.05052169237338448,70.9090909090909,1.0903157788721367,440,8.563450576713077,30.0,1.6257970279589171,1.0,6.693181818181818,0.028555868943673863,1148.9766198633638
0.2,w30,30,0.9075333769233085,-0.06845231571031858,-0.06371458644959167,-25.126287570190076,0.036118880450927,71.26948775055679,1.0693541538190157,449,7.970175583191977,30.0,1.6438906310813655,1.1447661469933186,6.706013363028953,0.02818410736567402,1337.9262100467836
0.2,d10,5,0.11976166759368745,-0.8570904923063359,-0.5911846535194113,-4.7875855995614165,0.025015044661480024,67.0,1.085059449765105,200,1.0211184017582855,8.4,0.9078955116286983,1.32,6.89,0.02819127793923347,607.2512268014557
0.2,d10,10,1.0865039981667213,-0.1487631909207025,-0.135157883237263,-11.792095185012727,0.09213833344456239,70.65527065527066,1.1397344192380738,351,9.606455551036653,12.606837606837606,1.254886413309797,1.811965811965812,6.954415954415954,0.022357117582632056,1482.6990505714925
0.2,d10,15,2.2129968864233796,0.06405876799714992,0.05848272490101494,-18.910361827302633,0.11702562365719897,68.83720930232559,1.1772247690225441,430,20.417295456648862,13.604651162790697,1.27488132444642,2.281395348837209,6.895348837209302,0.022813249446631847,2307.471467470069
0.2,d10,20,2.9014819107247902,0.13374200966858157,0.1222540997294468,-25.035123583388614,0.11589644848607782,67.89587852494577,1.1729444115612215,461,27.478214392145368,13.926247288503253,1.26696910478537,2.9154013015184383,6.885032537960955,0.022677229303690618,3164.264353212592
0.2,d10,30,1.994048707053997,0.08811423915922359,0.08197488770270708,-35.102890766367736,0.05680582605933143,67.94055201698514,1.0945286726109555,471,18.24532734171822,14.660297239915074,1.2606881654936264,4.067940552016985,6.993630573248407,0.024787558686044337,4523.6313369532945
0.2,d08,5,0.025194751973423024,-1.1415798936351353,-0.6296905719305662,-4.724692642236458,0.0053325695195903695,69.76744186046511,1.06032557400653,129,0.21405729480973604,8.953488372093023,0.878170843479137,1.2093023255813953,6.7984496124031,0.028399362323063056,358.7999999999987
0.2,d08,10,0.38177254631932556,-0.34344570720132445,-0.2658635102146971,-10.123264818251524,0.03771239349888555,69.03914590747331,1.0819816309207146,281,3.287225375413073,14.252669039145907,1.3347900650294855,1.519572953736655,6.822064056939502,0.020500435208602515,987.2957033655847
0.2,d08,15,1.5224682676988177,-0.03575191428317851,-0.030792855132373093,-15.602017887279858,0.09758149738695455,69.37669376693766,1.1480107281730036,369,13.684251584173946,16.449864498644985,1.4653088418277538,1.8211382113821137,6.845528455284553,0.019409384818665353,1563.6171206871009
0.2,d08,20,1.3007119007389045,-0.024190703977283946,-0.02140412537260316,-19.740222159158602,0.0658914519933825,70.85308056872039,1.0990907227788091,422,11.593631990579615,17.417061611374407,1.4714764072866602,2.1635071090047395,6.87914691943128,0.019906606268390373,2134.5144698489257
0.2,d08,30,2.4039615908755696,0.1015834835199853,0.08979147496055971,-28.65444603222397,0.08389488975540282,69.52595936794582,1.1137651772803012,443,22.340323576819593,19.68397291196388,1.4406275311723968,3.2257336343115126,6.993227990970655,0.02775534396448778,3362.038626410246
