short_delta,wing,max_risk_percent,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate_pct,profit_factor,trades,return_pct,avg_width,avg_credit,avg_contracts,avg_days,friction_pct_of_credit,total_friction_dollars
0.16,w15,20,0.6331204317470585,-0.14307336271883764,-0.137364897314431,-20.857611743533415,0.030354406800354207,70.32710280373831,1.078944451269635,428,5.503132753351947,15.0,0.9090589903683737,2.0257009345794392,6.824766355140187,0.04443541986674603,2168.443481870705
0.16,w15,30,-0.6262055390718779,-0.13670288452738374,-0.12817764134390866,-35.30686876783409,0.017736082550667172,70.25171624713958,1.0123839747843126,437,-5.192346215481812,15.0,0.9157081345934099,2.9725400457665905,6.832951945080092,0.04392319037518958,3238.1229154055686
0.16,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.16,w20,10,-1.3251161267790246,-1.7640192929919842,-0.5539629239333173,-11.228565231706963,0.11801295173823209,60.37735849056604,0.4354813628816193,53,-10.705384315962947,20.0,0.8487777687145068,1.0,7.056603773584905,0.028464863583490103,121.88360958718792
0.16,w20,15,0.2689499648250937,-0.38186650442550224,-0.3631168261715857,-12.8910612248071,0.020863291247700845,71.62790697674419,1.062055404769345,430,2.3059947705331796,20.0,1.0251638180877813,1.0,6.744186046511628,0.04565427829758855,1075.1542217084125
0.16,w20,20,-1.131754567200427,-0.5176483280360304,-0.4486424211281244,-21.49711119209238,0.052646821104816076,71.42857142857143,0.9356560439296527,434,-9.209192894275002,20.0,1.0285512751402917,1.0529953917050692,6.748847926267281,0.04539798521406442,1138.235812341596
0.16,w20,30,-0.6235204103527403,-0.18930949522724705,-0.17472857941071615,-34.34110022486751,0.01815668124404555,71.0467706013363,1.0001934789583784,449,-5.1705996430514825,20.0,1.0382831321315338,1.982182628062361,6.788418708240535,0.04449795250003552,2220.2916350838887
0.16,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.16,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.16,w30,15,-0.347054224332044,-0.7711563743371675,-0.3854775803756236,-8.419732209386629,0.041219152308090645,63.1578947368421,0.9047449490149229,95,-2.9078375086821326,30.0,1.5296400822290621,1.0,7.052631578947368,0.017676055699257783,228.66669273958996
0.16,w30,20,0.004161299915628192,-0.33431861180817685,-0.3066934754963809,-17.872107598495298,0.0002328376713655497,72.44655581947742,1.0261094096684282,421,0.0353270136217725,30.0,1.182197675899905,1.0,6.695961995249406,0.03610777324189712,1040.7999452801603
0.16,w30,30,-0.43478560378930053,-0.33230634303693163,-0.2924615642065864,-23.2345266095231,0.018712909933404694,72.47058823529412,0.9876535024460213,425,-3.6309870323699034,30.0,1.1891567539273213,1.04,6.701176470588235,0.03589095044433833,1090.2065722159646
0.16,d10,5,0.07280275731416097,-0.7675996841383605,-0.6522615189362063,-4.870616660911939,0.014947338783284561,68.06451612903226,1.0821440498258494,310,0.6196438003127149,7.870967741935484,0.6846658854465135,1.4258064516129032,6.932258064516129,0.037496419304104016,1019.1103229155349
0.16,d10,10,0.8290564643235632,-0.2134932515803753,-0.19175006433813382,-8.457283510950576,0.09802869482264517,71.0455764075067,1.1458906727871512,373,7.259505418912922,9.798927613941018,0.7680176623340209,2.418230563002681,6.946380697050938,0.03540553277800362,2100.267916010521
0.16,d10,15,1.1910125456988885,-0.06960117701132752,-0.06329195592403604,-12.940579294689394,0.09203703470892226,70.30878859857482,1.1421073545079838,421,10.572031814465682,10.09501187648456,0.7503718118843509,3.2755344418052257,6.978622327790974,0.03629174072337873,3216.512999608181
0.16,d10,20,0.7695785283846179,-0.06770740591629232,-0.06200784040340709,-19.168895046931194,0.040147255566920226,68.22222222222221,1.0983995781980698,450,6.7236381714632625,10.466666666666667,0.7415408559623677,3.953333333333333,6.971111111111111,0.038198932981334914,4159.153445555077
0.16,d10,30,0.9874895785859428,0.017520520915322614,0.016052769304639652,-27.88424286904963,0.03541389247050405,70.17543859649122,1.091783244263599,456,8.69851082183277,10.614035087719298,0.7423875712251643,5.892543859649122,7.024122807017544,0.041772228385224326,6279.725475812644
0.16,d08,5,-0.07473530321578936,-1.1202939687108402,-0.7503699628559143,-5.496089213009822,0.013597905768866166,67.32673267326733,1.0426659755471188,202,-0.6325882175367223,8.415841584158416,0.6867797580767228,1.316831683168317,6.856435643564357,0.03709152469262456,611.7999999999985
0.16,d08,10,0.5953848833401443,-0.3156312055784151,-0.26112252931505975,-10.13804044388366,0.058727807078274526,71.29909365558912,1.1286412123831713,331,5.167800239031113,11.691842900302115,0.8989689083413586,1.8006042296072509,6.897280966767371,0.03151653880834313,1376.05052217321
0.16,d08,15,-0.2452414812074033,-0.30934520516289626,-0.2608831934686849,-17.123010686578915,0.014322334179212103,70.58823529411765,1.0302607752670427,408,-2.062620616227032,12.855392156862745,0.9147270508741352,2.1127450980392157,6.862745098039215,0.030897623557087545,1994.0868877535024
0.16,d08,20,0.009609504488850007,-0.18140263631094675,-0.1556746401052616,-21.85360853273455,0.00043972163564913854,70.50691244239631,1.0487147364937097,434,0.08159574170831548,13.755760368663594,0.9342521652844912,2.684331797235023,6.9308755760368665,0.030676292628452565,2703.8572371387377
0.16,d08,30,0.7226619287814762,-0.023127460003952972,-0.019704958323836497,-31.68764906602202,0.022805791848924853,70.6546275395034,1.0776510441862504,443,6.3026101442574145,14.954853273137697,0.89961556665663,3.880361173814898,7.049661399548532,0.034209140497415816,3997.079982279388
