dte,short_delta,long_delta,profit_target,stop_loss,dte_min,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,below_min_trades,stability_score,stability_n
24,0.3299999999999999,0.15,0.9,0.3,5,150000,223073.7642191902,73073.7642191902,48.71584281279346,6.8899132531275775,0.6548365119440753,0.6972419369657161,-17.403642661159516,0.3958891473050124,7.566856301186707,1230,937,293,76.1788617886179,211.0478163619752,-422.3791445626373,435.7073520486253,-1317.4323884215787,1.5979028349717792,15.773983739837398,48,71,67.6056338028169,5.056866556733541,-5.5249298825019615,0.5872310316399708,,0.5270908329088773,50
30,0.35,0.1699999999999999,0.9,0.3,5,150000,233673.1405495504,83673.14054955033,55.78209369970022,7.72621438055261,0.6548112157067187,0.720058773073729,-20.40678045522963,0.3786101583982406,8.930621147280808,1266,941,325,74.32859399684044,240.51245542382424,-436.70178130706233,477.30146579734674,-1412.761766769927,1.5946261111146447,19.4826224328594,48,71,67.6056338028169,6.498459090082376,-6.997011426523359,0.6664286341196508,,0.5483537943769097,17
21,0.35,0.19,0.9,0.30000000000000004,7,150000,209116.95476656788,59116.954766567884,39.41130317771192,5.736738727069413,0.6547238845554241,0.7250713831899774,-10.985063724418927,0.5222308100331814,5.722230210558313,1401,968,433,69.09350463954318,174.91010898445427,-250.2880617330637,388.6208702353835,-901.8091683913801,1.5622920984977555,16.417558886509635,45,71,63.38028169014085,3.6285020455221417,-4.1487664497452,0.4837803214262058,,0.5700572719976941,18
21,0.3299999999999999,0.13,0.9,0.3,5,150000,224905.1913261204,74905.19132612037,49.93679421741359,7.036744717946575,0.6525708050067613,0.6828245456550748,-18.39803254143712,0.3824726748416174,7.835622333290594,1197,915,282,76.44110275689223,222.59122826032203,-452.8620628394648,440.8775365815553,-1489.2035424982969,1.594828878847975,14.89390142021721,47,71,66.19718309859155,5.29326632791185,-6.022834390972287,0.5993121395089619,,0.5191088647693485,29
21,0.35,0.15,0.9,0.3,5,150000,223471.17904335,73471.17904334998,48.98078602889999,6.921860281178538,0.6507608520076935,0.6899763100310329,-17.53525087354689,0.3947397348971284,7.672675758276198,1203,896,307,74.4804655029094,230.86980163417385,-431.01101762060057,466.9970234464696,-1376.3352005258814,1.563321829164621,14.87281795511222,51,71,71.83098591549296,5.099088432351584,-5.786877773795396,0.5909075836988482,,0.5406115204787496,32
24,0.35,0.17,0.9,0.30000000000000004,9,150000,211968.24823590793,61968.24823590793,41.31216549060529,5.97742324091779,0.6499681129203234,0.7170331668164149,-11.450771725090881,0.5220105146118742,6.15386315149723,1401,993,408,70.8779443254818,177.25498558191646,-275.0604226641359,418.25629824164383,-1106.2044863892752,1.5684094077815907,15.948608137044967,45,71,63.38028169014085,3.9234990448739016,-4.323348876973487,0.5031494910060015,,0.49658334679376126,9
21,0.31,0.1699999999999999,0.9,0.3,5,150000,208769.12898719189,58769.128987191885,39.17941932479459,5.7071913437330535,0.6463464043433237,0.6788705799607352,-13.645054406259383,0.4182607979280022,5.756181878310289,1229,936,293,76.15947925142392,160.2859100050594,-306.9902153607662,346.8457112528746,-1033.6017572914875,1.667934692949848,14.815296989422295,52,71,73.23943661971832,3.716708096285881,-4.713528878884999,0.4817380532838651,,0.502830668603085,20
24,0.35,0.19,0.8,0.3,5,150000,213367.5189432905,63367.518943290575,42.24501262886039,6.094554954391596,0.6454753462091087,0.7131726511520781,-14.17261643577516,0.4300232763660663,6.3907397379175945,1218,906,312,74.38423645320196,187.4527273612079,-337.3298886658552,381.5499671375146,-1209.2976493273718,1.6136544660440972,14.100985221674875,49,71,69.01408450704226,4.384256422159383,-4.804114208469102,0.5170745837660436,,0.5216581332867746,46
27,0.3299999999999999,0.1699999999999999,0.9,0.3,5,150000,224438.1021574005,74438.10215740051,49.625401438267005,6.999391447231917,0.6434940641532751,0.6990729266006257,-18.751519901838414,0.3732706193350061,7.899486237934742,1280,972,308,75.9375,203.3443002120682,-396.6913691165924,423.9284892956194,-1412.761766769927,1.6176881359368946,18.546875,48,71,67.6056338028169,5.25222617399066,-6.389620912989125,0.5990891536642299,,0.5491485133325864,33
21,0.3299999999999999,0.15,0.9,0.3,5,150000,219026.7495024661,69026.74950246615,46.0178330016441,6.561859381340773,0.641662365704196,0.6783955816543394,-16.009252679262055,0.4098791812962528,7.200482431408535,1213,918,295,75.68013190436933,205.5288774876129,-401.92976006717697,435.7073520486253,-1184.0449439068072,1.591268082045439,14.916735366859028,50,71,70.4225352112676,4.926505667913239,-5.464727150992498,0.5581653935017928,,0.5359977271931993,37
27,0.35,0.15,0.9,0.3,5,150000,235258.75772128187,85258.75772128187,56.83917181418792,7.848593698875028,0.6412966333665476,0.700205221294031,-22.63106512667422,0.3468062000150511,9.357074182481844,1252,942,310,75.23961661341852,253.988110703646,-494.6660462934023,494.8769522160334,-1529.03108762235,1.560236720769087,18.523162939297123,48,71,67.6056338028169,7.460112454245582,-7.863117770555772,0.6800844942494392,,0.5515064997892076,22
24,0.31,0.15,0.9,0.3,5,150000,216942.90744314008,66942.90744314008,44.62860496209339,6.390970025414244,0.639205616469563,0.6711320661869236,-16.598757709438807,0.3850270084838968,6.948994389958418,1251,968,283,77.37809752198241,182.71243017449,-384.4932911634034,351.24240760614214,-1184.0449439068072,1.625429918634912,15.701838529176658,49,71,69.01408450704226,4.73048170074557,-5.325926992034913,0.5424159819046532,,0.4988101857785244,26
21,0.35,0.21,0.9,0.30000000000000004,5,150000,205247.38238862396,55247.382388623955,36.831588259082636,5.405692806385209,0.6371306067386069,0.6952374857055952,-11.640851957573286,0.4643726100191819,5.355738640472351,1401,980,421,69.95003568879372,163.57874460404037,-245.2220601505183,360.80884865605486,-924.687473126013,1.5527849532494433,17.544610992148467,47,71,66.19718309859155,3.3906643268246883,-3.9034429284169447,0.45601670761016044,,0.5244461209118414,16
27,0.3299999999999999,0.19,0.9,0.3,5,150000,217203.16563317308,67203.16563317308,44.80211042211539,6.412387433057765,0.6364496113438829,0.6955546244987478,-16.73673767811557,0.3831324572555379,7.018193245133296,1278,955,323,74.72613458528951,183.36463162727733,-331.0054219282944,391.0185598915212,-1242.6420786034157,1.6378771039816031,18.614241001564945,49,71,69.01408450704226,4.734288973091094,-5.273321012146126,0.5466940185498937,,0.5568347618335492,26
24,0.3299999999999999,0.21,0.9,0.3,5,150000,202691.6152361485,52691.6152361485,35.12774349076567,5.184185057715585,0.6302576604717983,0.6888424948598454,-10.497684633558348,0.4938408076332474,5.055089039886714,1186,876,310,73.86172006745363,152.81262766715466,-258.1225508689776,331.41405407281724,-745.8521703963629,1.6729220585184608,15.759696458684656,48,71,67.6056338028169,3.2814629543892693,-3.6268868610174754,0.4367540691039949,,0.5124251722309264,29
27,0.31,0.19,0.9,0.3,5,150000,210584.1564442012,60584.15644420113,40.389437629467416,5.86092744309521,0.6204548705151487,0.6810090774021876,-14.271171719138806,0.4106829879452174,6.281767842497573,1284,971,313,75.62305295950156,156.5971401313116,-288.756662263039,324.43234755403466,-872.6412171955166,1.6823901060708055,18.44003115264797,48,71,67.6056338028169,4.816923361911996,-4.608721116019787,0.497680110074775,,0.4712414890561023,13
21,0.35,0.1699999999999999,0.8,0.3,5,150000,213142.74073806463,63142.74073806463,42.095160492043085,6.075782144997399,0.6181609376484973,0.6682332743006107,-15.211537267886492,0.3994193379668572,6.674648935460035,1206,899,307,74.54394693200663,199.01977821157803,-372.9804033476041,413.0587617636716,-1209.2976493273718,1.5625414251087266,13.309286898839138,48,71,67.6056338028169,4.41708173484221,-5.295349104433411,0.5164986641171934,,0.5285625626224013,41
24,0.35,0.23,0.9,0.30000000000000004,5,150000,201112.6333117446,51112.633311744605,34.0750888744964,5.0461708808212435,0.6132195554486453,0.6873555169354887,-11.193000260558607,0.4508327314708206,4.97467772446735,1401,982,419,70.09279086366881,145.53814868563381,-214.76021168873515,319.7506112412958,-818.6747171998655,1.5882559377469514,18.2762312633833,47,71,66.19718309859155,3.2097166774633923,-3.5132600936524483,0.4256229148182903,,0.4660031211225721,11
30,0.35,0.1699999999999999,0.8,0.3,5,150000,225750.657712204,75750.65771220395,50.50043847480264,7.104193075336873,0.6088246996614103,0.6799117714652264,-19.65590133978763,0.3614279982651576,8.606034711975294,1268,958,310,75.55205047318611,223.8796008240115,-443.59677522742777,440.72410740891,-1412.761766769927,1.5596600886414418,17.204258675078865,48,71,67.6056338028169,6.438140278086912,-7.008419440570024,0.6141343269521223,,0.5262841460453794,19
21,0.3299999999999999,0.13,0.8,0.3,5,150000,218928.99301015152,68928.99301015152,45.95266200676768,6.55387298698713,0.6062985872243939,0.6414388659283354,-17.884014241250878,0.3664654310031866,7.665124057301567,1198,925,273,77.21202003338898,210.77078316387468,-457.2227876340716,426.0934439008905,-1489.2035424982969,1.5619302204294805,13.257929883138564,47,71,66.19718309859155,5.150679605012232,-6.016640549771002,0.5589830010125244,,0.5094583679256931,34
21,0.35,0.21,0.9,0.3,5,150000,202912.7549000176,52912.75490001758,35.275169933345055,5.203442743960407,0.6031615653349384,0.6539594965891633,-11.862370094283484,0.4386511888098958,5.336915581895154,1176,834,342,70.91836734693877,174.7697883924908,-267.8313520784882,373.3935816832486,-995.4200511090276,1.5912737229572145,14.773809523809524,47,71,66.19718309859155,3.656010928618425,-4.12386218716998,0.44022898053686,,0.5212305115900844,19
21,0.35,0.19,0.8,0.3,5,150000,207348.0546096233,57348.0546096233,38.23203640641553,5.5860455766081785,0.602448330528864,0.6552997232375984,-13.817213824923703,0.4042816191012389,6.00976539418542,1201,883,318,73.52206494587843,182.3544634066293,-322.1974446176462,381.5499671375146,-1209.2976493273718,1.571548866547151,13.323896752706078,48,71,67.6056338028169,3.947901203825488,-4.610392249194883,0.4745158517039098,,0.5157513979572261,35
21,0.32999999999999996,0.19,0.9,0.30000000000000004,5,150000,204857.69405853807,54857.694058538065,36.57179603902538,5.37206744071157,0.6020656065124335,0.644185484650823,-12.620377314653858,0.4256661513973848,5.64072576998784,1401,1011,390,72.1627408993576,158.47379392666093,-265.48208102909786,349.6159115703268,-1864.815762244112,1.5474220837535189,17.82441113490364,45,71,63.38028169014085,3.380624118043296,-4.167589497585189,0.4542142312143128,,0.5629441136361149,18
21,0.31,0.17,0.9,0.30000000000000004,5,150000,206022.0971092641,56022.09710926411,37.348064739509404,5.47238378745416,0.6013818171595136,0.6245274515907288,-13.275468984927718,0.41221773736711087,5.823033733957352,1401,1034,367,73.80442541042113,154.33572342900013,-277.2200024968805,321.8649983869749,-1720.7727863033308,1.568542799384428,18.03283369022127,47,71,66.19718309859155,3.5309383110660564,-4.1499485742835684,0.4632617095775457,,0.45784064308504846,9
21,0.35,0.19,0.9,0.4,5,150000,210885.34269856813,60885.34269856813,40.59022846571209,5.886331712773196,0.5986403792326209,0.6408960986842002,-16.15820108532235,0.364293752855952,6.5834319943387465,1201,902,299,75.10407993338885,190.45502979044588,-366.86603673041856,398.9085960036549,-1630.2831404949047,1.5661028783442106,15.46211490424646,48,71,67.6056338028169,4.13242528200346,-4.95455684038566,0.5022593818588611,,0.5743591922251657,26
21,0.35,0.15,0.8,0.4,5,150000,221473.5778844145,71473.5778844145,47.649051922942995,6.760797702090282,0.5985818897060955,0.6252850580327866,-19.384263713135702,0.34877763747657037,8.153602248062555,1401,1055,346,75.30335474660956,218.20527711510383,-453.5019926937942,468.37509408716187,-3753.119417034305,1.4671090989523514,16.822269807280513,47,71,66.19718309859155,4.88893884128796,-5.907381386303523,0.5813059965076612,,0.5969776126653316,12
27,0.35,0.21,0.8,0.3,5,150000,210152.32652814648,60152.326528146485,40.101551018764326,5.82445092197883,0.5971354629200011,0.6763840646693084,-14.9285133957967,0.3901561238923343,6.491715814636448,1252,921,331,73.56230031948881,179.22355954323507,-313.07215341882403,365.1642792338919,-805.2254589677666,1.5928771946865845,16.548722044728436,47,71,66.19718309859155,4.218288915835777,-4.669347977432093,0.4954834723592236,,0.520516631262481,17
21,0.35,0.15,0.8,0.3,5,150000,216886.3375393171,66886.33753931709,44.59089169287806,6.38631189414498,0.5956038862390588,0.6374892401201073,-17.253418786238626,0.3701476196264777,7.5196171108818755,1204,907,297,75.33222591362126,217.35017712841776,-434.4411202822442,449.2320771060741,-1376.3352005258814,1.52784716006024,13.244186046511627,48,71,67.6056338028169,4.864821759194804,-5.897086943326013,0.5463276423465014,,0.5389586566252191,36
24,0.35,0.19,0.9,0.3,7,150000,208639.38626051112,58639.38626051112,39.092924173674085,5.696159364263376,0.5955037464908468,0.6511599491059475,-13.135893548300134,0.4336331855399737,6.283401605845734,1217,847,370,69.59737058340181,193.3628824923485,-281.3747236605251,412.4777662610445,-974.0842840158832,1.5731484848155315,14.867707477403451,45,71,63.38028169014085,4.437713419420941,-4.63851502454693,0.4858562096953636,,0.5285286358301878,47
27,0.35,0.21,0.8,0.30000000000000004,5,150000,209995.51987691788,59995.51987691788,39.99701325127859,5.811190082610529,0.5938389401090545,0.6796628025746463,-14.436800572648197,0.4025261728433338,6.508565705877642,1401,1011,390,72.1627408993576,174.4032868427107,-293.6023156951166,360.80884865605486,-1448.8674114862563,1.5398617717837833,17.916488222698074,45,71,63.38028169014085,4.583978171265324,-4.664949656926387,0.49550767559745357,,0.4519042981512479,11
24,0.35,0.15,0.8,0.4,5,150000,223061.4886822816,73061.4886822816,48.70765912152107,6.888925704437487,0.58711548541747,0.6199304812046293,-20.531663241134805,0.33552691876592117,8.577819686439076,1401,1061,340,75.73162027123483,225.5377095940351,-483.5668270500666,459.16180017760445,-3753.119417034305,1.4554561723512465,17.78515346181299,47,71,66.19718309859155,5.274193480394307,-6.187180355611144,0.5962133729834436,,0.5969776126653316,12
21,0.35,0.23,0.9,0.30000000000000004,5,150000,197183.43198398678,47183.43198398678,31.455621322657855,4.698776080933809,0.5794545618672128,0.6407951960149036,-10.352808164258368,0.453864884423888,4.666791502816968,1401,974,427,69.52177016416844,140.18084100593185,-204.99158584501888,319.7506112412958,-818.6747171998655,1.5598531267378866,17.143468950749465,47,71,66.19718309859155,2.9935416758739786,-3.580280551487691,0.3960393986195877,,0.4359160610782789,7
21,0.35,0.1699999999999999,0.9,0.4,5,150000,214512.7262461639,64512.72624616389,43.00848416410926,6.189944551250104,0.575056156126457,0.608617258795425,-18.63960066377663,0.3320856848226028,7.459111670132811,1205,913,292,75.76763485477179,208.6967840132706,-427.7734968921528,433.2280928863998,-1941.870128787602,1.5254213089149258,15.476348547717842,49,71,69.01408450704226,4.6633803588262746,-5.864186297486285,0.5310907780797802,,0.5716346881410108,30
21,0.31,0.19,0.9,0.3,5,150000,199146.9751622917,49146.975162291696,32.764650108194466,4.873092923419953,0.5728692723138014,0.6025652612703214,-11.998492027594883,0.4061421145434365,5.043042536184986,1192,899,293,75.41946308724832,143.8839112971458,-269.0875040697179,307.9408744853233,-859.2304897080902,1.6406304811885757,14.833892617449663,49,71,69.01408450704226,3.276369663633938,-3.971589123050878,0.4115744170035171,,0.4277543314996549,17
33,0.35,0.1699999999999999,0.9,0.3,5,150000,231346.08797652845,81346.08797652845,54.23072531768563,7.545353213609807,0.5709040657854576,0.6331934827594731,-24.896755281372155,0.3030657259685268,10.153945816610726,1302,965,337,74.11674347158218,250.76865687170348,-475.6651625198088,463.47444647435424,-1412.761766769927,1.509625841019082,22.172043010752688,47,71,66.19718309859155,7.579659407552963,-8.360186282262582,0.6640867548067959,,0.5769315095719633,4
24,0.3299999999999999,0.19,0.9,0.3,9,150000,198799.45269225948,48799.45269225948,32.53296846150632,4.84234550639111,0.5679288622470293,0.6231781525586193,-9.44325360827226,0.5127835921031741,5.034486852497485,1216,877,339,72.12171052631578,147.37085347690976,-234.26860870465111,372.8138379665757,-974.0842840158832,1.6274115559434223,13.869243421052632,49,71,69.01408450704226,3.2936242429928875,-3.297529802135324,0.4085361971091037,,0.438560446749173,17
24,0.35,0.19,0.8,0.30000000000000004,7,150000,205555.71947076218,55555.71947076218,37.037146313841454,5.4322609227311025,0.5672899606617823,0.6308063853990513,-12.718779174479014,0.4271055301935941,6.139043903682576,1401,979,422,69.87865810135617,174.51536586956462,-268.8946059610772,387.71423568645156,-901.8091683913801,1.5056423524358573,14.897216274089935,43,71,60.56338028169014,4.034948728769394,-4.636249801036962,0.4611559664840938,,0.549015989634238,24
21,0.35,0.13,0.9,0.4,5,150000,223578.34594264583,73578.34594264586,49.05223062843057,6.930467024774933,0.56716273111498,0.5919566920812882,-22.75499531257515,0.3045690376804838,9.016525447345732,1195,921,274,77.07112970711297,244.52156598303185,-549.5205675780339,493.8672137965741,-1749.263563939522,1.4956923897066925,15.420083682008368,47,71,66.19718309859155,5.368259912243101,-6.896085906410887,0.5997775216690818,,0.5292716601764595,20
24,0.35,0.21,0.7,0.30000000000000004,5,150000,200942.70209186553,50942.70209186553,33.96180139457702,5.031264005300251,0.5671532030080383,0.6459399234133746,-10.270682517109618,0.4898665689372465,5.391798647939542,1401,1031,370,73.59029264810849,146.46351802650523,-265.51320268511944,350.50221422598173,-924.687473126013,1.5370934839279071,13.107066381156317,44,71,61.97183098591549,3.422034917732919,-3.9542439491140224,0.42429743477970067,,0.5006940261840939,11
27,0.35,0.21,0.9,0.3,9,150000,204650.5824444814,54650.582444481406,36.43372162965427,5.3541745595995005,0.5669306562938172,0.6367215409004908,-12.412989934669469,0.4313364135296119,5.996874038852184,1250,893,357,71.44,169.16229797487114,-267.4223442680961,374.9514853560277,-805.2254589677666,1.5823010903641184,17.1,46,71,64.7887323943662,3.7153962330651824,-4.091866382130982,0.4546396610885916,,0.4977203309097449,9
27,0.3299999999999999,0.19,0.8,0.3,5,150000,209505.13722944804,59505.13722944804,39.670091486298695,5.7696661134762905,0.5630909242503782,0.6197565086232901,-16.731120693008915,0.3448463626161719,6.8327264282932525,1280,966,314,75.46875,170.89630707724092,-332.1668474975491,354.49274161837224,-1242.6420786034157,1.5827920917247935,16.4125,49,71,69.01408450704226,4.654639165434338,-5.320049657527193,0.4938603118288339,,0.5375084437742562,29
24,0.35,0.15,0.7,0.3,5,150000,214478.5480098361,64478.54800983612,42.98569867322408,6.187103830001184,0.5580605819643542,0.6037196771682003,-17.075756109707537,0.362332642270747,7.716083648007394,1222,938,284,76.759410801964,208.15104561069035,-455.4768672513319,429.0504081222007,-1317.4323884215787,1.50937367168084,12.558919803600654,48,71,67.6056338028169,5.279308262696469,-6.209911352309283,0.5310948629410784,,0.4716653049770173,22
21,0.35,0.19,0.9,0.4,5,150000,208455.3408714358,58455.340871435794,38.97022724762386,5.680500251617482,0.5575488421150095,0.6008586989970797,-16.707913366354838,0.33998861060989544,6.737918430877511,1401,1030,371,73.51891506067095,181.6790965133109,-341.92137072050446,401.9087483076697,-1940.8523547900343,1.4751698607467458,18.473947180585295,46,71,64.7887323943662,4.086506896566444,-5.0034827825420125,0.48654599637936335,,0.593748277835283,16
24,0.35,0.15,0.9,0.3,7,150000,215098.4944961105,65098.49449611051,43.39899633074034,6.2385721852239895,0.5543535884588253,0.5917422970279281,-17.65259522278162,0.3534082159870055,7.878531608042258,1219,869,350,71.28794093519278,229.8677698890036,-382.1389919494447,494.8769522160334,-1317.4323884215787,1.4935111213593706,14.847415914684168,45,71,63.38028169014085,5.539708906010388,-6.19363037555355,0.538872249364097,,0.5348203530955203,44
21,0.35,0.21,0.9,0.4,5,150000,202210.78847878537,52210.78847878537,34.80719231919024,5.142252419677251,0.5539725751415849,0.5964290425359102,-14.999771070204424,0.342822060124093,5.746815531864251,1176,868,308,73.80952380952381,171.74402535663037,-310.4418809165344,373.3935816832486,-995.4200511090276,1.5590869640798983,15.46513605442177,48,71,67.6056338028169,3.604315346253828,-4.638283283831468,0.4375301697352006,,0.5631599942255823,16
24,0.32999999999999996,0.15,0.8,0.4,5,150000,215713.0091799028,65713.00917990279,43.80867278660186,6.289467914931146,0.5529764817854476,0.5771974188778966,-19.478005293087307,0.3229010270966125,8.002969212133397,1401,1070,331,76.37401855817274,199.80076903222525,-441.85049451544074,406.86896344026144,-2519.617912990439,1.4617651175931636,17.58458244111349,46,71,64.7887323943662,4.908097540273326,-5.883270377735849,0.5426813844003062,,0.5771903301788277,15
27,0.31,0.15,0.9,0.3,5,150000,216333.70831958493,66333.70831958493,44.22247221305662,6.340753529472853,0.5521275559024412,0.5934562431911264,-20.7715968369348,0.305260764458807,8.119435532827636,1287,994,293,77.23387723387724,193.26270508610844,-425.5448058954146,392.946261431122,-1184.0449439068072,1.5407122092016996,18.241647241647243,47,71,66.19718309859155,6.029185996174613,-7.46825393167958,0.5479259889302105,,0.4989858287876841,16
21,0.31,0.15,0.9,0.4,5,150000,210346.38326946035,60346.38326946035,40.23092217964023,5.840850535543352,0.5501195056107729,0.5696065187116186,-17.793034672688695,0.3282661245250495,7.15813461786376,1234,969,265,78.52512155591572,177.7136764036374,-417.3151514827318,375.1019582605206,-2512.663021290452,1.5571648847311903,15.312803889789302,49,71,69.01408450704226,4.571940996466828,-5.718144281040316,0.4999755437454677,,0.5727731012897321,16
24,0.3299999999999999,0.19,0.9,0.3,7,150000,201684.3969989901,51684.39699899007,34.45626466599337,5.096250864047303,0.5478164380951446,0.5920143358456983,-11.741980274106124,0.4340197092040561,5.729629050846392,1216,863,353,70.9703947368421,166.79402448735058,-258.44509540362526,372.8138379665757,-974.0842840158832,1.5777866721272131,14.894736842105264,45,71,63.38028169014085,3.7727590042926806,-4.150637339403362,0.4335972136805081,,0.5127756402221808,55
24,0.35,0.13,0.9,0.2,5,150000,214484.50442658053,64484.50442658053,42.98966961772035,6.1875989241815255,0.5375819785145253,0.5581534830210186,-18.30025527966308,0.3381154431795142,8.0624668465905,1207,841,366,69.67688483844242,256.0655341306483,-409.9036916459291,502.53010897372405,-1489.7501353896578,1.435437236616074,14.354598177299088,44,71,61.97183098591549,5.240357785857985,-5.948783401230651,0.5358952182743447,,0.5298460593220417,21
21,0.3299999999999999,0.1699999999999999,0.9,0.4,5,150000,207941.5593816628,57941.55938166281,38.62770625444188,5.636725274416454,0.5358574080935535,0.5638259891883243,-16.7208417299085,0.3371077464559734,6.9620438644246025,1213,929,284,76.58697444352845,183.8905872443319,-393.5426750101337,402.1669173849754,-1941.870128787602,1.5284985826128252,15.440230832646332,47,71,66.19718309859155,4.33539634610598,-5.4652175439634965,0.4830072752565005,,0.5697772367768368,36
21,0.35,0.13,0.8,0.3,9,150000,207025.9395627865,57025.93956278646,38.017293041857634,5.55848944187558,0.5340744198306316,0.5718304958609008,-15.033974517589014,0.369728539540387,6.829367432579081,1196,869,327,72.65886287625418,203.3136286160137,-362.210224196325,454.1649294428567,-1489.2035424982969,1.491687361560122,11.785117056856189,45,71,63.38028169014085,4.2740716882157415,-5.443417360570146,0.4749914335062145,,0.404381214851523,7
