near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,5,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,5,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.3,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,5,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.5,10,30,2,10000,38986.16295973431,28986.162959734313,289.8616295973431,1387.6998201102886,8.20471619480664,21.43384274443164,-5.320783723979962,260.8795476078965,33.780173295687895,95,84,11,88.42105263157895,347.58798585734917,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.724347369950138,10.25263157894737,6,6,100.0,31.763319565794767,10.993290105097575,22.349268858710218
14,49,0.4,0.4,-0.4,10,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,10,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,5,45,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,10,40,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.3,5,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,10,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,5,40,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.4,10,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.3,5,45,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
14,49,0.4,0.4,-0.5,10,35,2,10000,38840.264433543874,28840.264433543874,288.40264433543877,1376.6729577902256,8.200069934438071,21.358061616970904,-5.320783723979962,258.8065997390098,33.7038416991326,96,85,11,88.54166666666666,344.13025163834885,-83.6678600409018,1679.5525893687097,-206.41033115396294,31.78267385845109,10.260416666666666,6,6,100.0,31.763319565794767,11.038536876770877,22.271677384562327
