dte,short_delta,long_delta,iv_percentile,profit_target,stop_loss,dte_min,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
30,0.6,0.1,90,0.8,0.75,22,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.5,0.5,20,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.8,0.75,22,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.8,0.75,17,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.6,0.75,25,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.6,1.0,17,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.8,0.75,25,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.7000000000000001,0.75,25,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.7000000000000001,0.75,24,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.8,0.75,23,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.9,0.75,20,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.9,0.75,23,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.8,0.75,24,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.1,90,0.5,0.75,25,10000,11101.988465640945,1101.988465640945,11.019884656409449,12.907678231919096,0.909981122081172,0.0,-0.02600000000000364,496.44916276604954,11.934185547386269,1,1,0,100.0,1104.5884656409464,0.0,1104.5884656409464,0.0,inf,1.0,1,10,10.0,11.01988465640944,0.0,1.101988465640944
30,0.6,0.15000000000000002,90,0.7000000000000001,0.75,16,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.7000000000000001,0.75,25,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.8,1.0,23,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.9,0.75,25,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.7000000000000001,1.0,17,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.8,0.75,24,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.8,0.75,17,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.7000000000000001,0.75,22,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.6,1.0,16,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.15000000000000002,90,0.7000000000000001,1.0,18,10000,11101.978481865126,1101.978481865126,11.01978481865126,12.90756031983895,0.9099795842414053,0.0,-0.02600000000000364,496.44462768604393,11.934077682536186,1,1,0,100.0,1104.5784818651262,0.0,1104.5784818651262,0.0,inf,1.0,1,10,10.0,11.019784818651267,0.0,1.1019784818651268
30,0.6,0.2,90,0.9,0.75,25,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.8,0.5,25,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.8,0.75,23,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.5,0.5,22,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,0.5,19,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,1.0,22,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.8,0.75,20,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,1.0,14,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,0.5,22,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,1.0,22,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
30,0.6,0.2,90,0.7000000000000001,0.5,24,10000,11100.911678604863,1100.9116786048635,11.009116786048635,12.894961077838074,0.9098151000477235,0.0,-0.02600000000000364,495.9600414552411,11.92255192559683,1,1,0,100.0,1103.5116786048652,0.0,1103.5116786048652,0.0,inf,1.0,1,10,10.0,11.009116786048633,0.0,1.1009116786048634
